subj_code,eval,prompt,prompt_uuid,res_A,res_B,left_response,right_response,final_answer,is_correct,space_rt,choice_rt,justification
A1H4GJFI4NJWKV,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,doesn't break,breaks,doesn't break,1,15768.700000000186,3133.0,
A1H4GJFI4NJWKV,minimal,The mug is on the floor. Ali bumps the table. The mug BLANK.,af3ddb77-e0ef-5dc6-a71f-322ffe4f1f53,doesn't break,breaks,,,doesn't break,-1,,,The mug is not on the table.
A2GMCWY993EEYE,minimal,The empty thermos is on the table. Ali fills the sink. The thermos is BLANK.,ca1d2738-b7ef-5748-bc41-00d7b201a41c,dry,wet,wet,dry,dry,1,4999.399999856949,3552.2999999523163,
A2GMCWY993EEYE,minimal,The sculpture is on the table. Ali bumps the lamp. The sculpture BLANK.,8f5095bc-b58d-59fb-94fa-7c121e14b746,doesn't break,breaks,doesn't break,breaks,breaks,0,1087.5,3791.899999856949,
A2GMCWY993EEYE,minimal,The clock is on the table. Ali bumps the lamp. The clock BLANK.,cb7a432a-c5db-586f-98f9-422792efd822,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2958.9000000953674,4776.299999952316,
A2GMCWY993EEYE,minimal,The fish is on the table. Ali turns on the stove. The fish gets BLANK.,4ec9870c-0c7d-5611-b076-993ce15358f1,colder,warmer,warmer,colder,colder,1,4872.0,2231.7999999523163,
A2GMCWY993EEYE,minimal,The empty vase is on the table. Ali knocks the vase over. The table is BLANK.,c79d12ce-733d-590c-bf09-4db1c50645ce,dry,wet,wet,dry,wet,0,3232.0,2415.700000047684,
A2GMCWY993EEYE,minimal,The television is on the floor. Ali bumps the table. The television BLANK.,4e7ee80f-f119-5b6d-82df-ba4d4ad03735,doesn't break,breaks,breaks,doesn't break,doesn't break,1,4655.700000047684,919.5999999046326,
A2GMCWY993EEYE,minimal,The empty jug is on the table. Ali knocks the jug over. The table is BLANK.,2fc6d99a-038d-5235-bc08-f350777f4e86,dry,wet,wet,dry,wet,0,3071.7999999523163,1015.7999999523164,
A2GMCWY993EEYE,minimal,The mirror is on the floor. Ali bumps the table. The mirror BLANK.,c476f558-1f2e-503e-90a0-b300840ca6e1,doesn't break,breaks,breaks,doesn't break,doesn't break,1,4695.699999809265,807.9000000953674,
A2GMCWY993EEYE,minimal,The whiteboard is North of Ali. Ali turns around. The whiteboard is BLANK Ali.,a375252e-8be0-5a31-8826-ab7a09baa72d,North of,South of,South of,North of,South of,0,3504.100000143051,2759.800000190735,
A2GMCWY993EEYE,minimal,The street is North of Ali. Ali turns around. The street is BLANK Ali.,51679ab6-e072-51aa-920a-095c3ab09319,North of,South of,South of,North of,North of,1,2863.699999809265,1247.9000000953674,
A2GMCWY993EEYE,minimal,The empty tub is on the table. Ali fills the sink. The tub is BLANK.,cc2cb203-9a96-586b-9727-0a8212155c43,dry,wet,dry,wet,dry,1,4687.599999904633,688.2000000476837,
A2GMCWY993EEYE,minimal,The steak is on the table. Ali turns on the stove. The steak gets BLANK.,403f4fa5-5200-5d22-9f1b-6e2c2edf755c,colder,warmer,colder,warmer,colder,1,3799.799999952316,1352.2000000476835,
A1KDWFKTPB9LHM,minimal,The empty pitcher is on the table. Ali fills the sink. The pitcher is BLANK.,ee9b763e-9f9e-59f8-9bc5-1c6e2075abae,dry,wet,dry,wet,dry,1,6474.4000000059605,8458.79999999702,
A1KDWFKTPB9LHM,minimal,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,North of,South of,North of,1,6969.29999999702,3211.9000000059605,
A1KDWFKTPB9LHM,minimal,The empty jug is on the table. Ali fills the sink. The jug is BLANK.,654f6276-9e9e-52c2-867d-b66c3aa70976,dry,wet,dry,wet,dry,1,8548.40000000596,1157.300000011921,
A1KDWFKTPB9LHM,minimal,The vase is North of Ali. Ali turns around. The vase is BLANK Ali.,a3aa7fe8-9da6-5cc8-8664-c4fd06944bd2,North of,South of,North of,South of,North of,1,5681.800000011921,648.8000000119209,
A1KDWFKTPB9LHM,minimal,The empty cup is on the table. Ali knocks the cup over. The table is BLANK.,e6aecef6-eb29-5c41-a462-92c423095047,dry,wet,dry,wet,dry,1,4273.0,1050.5,
A1KDWFKTPB9LHM,minimal,The empty carton is on the table. Ali knocks the carton over. The table is BLANK.,6bb50e85-6ac5-52a5-b623-32e416664177,dry,wet,wet,dry,dry,1,4018.70000000298,3537.6000000089407,
A1KDWFKTPB9LHM,minimal,The laptop is on the floor. Ali bumps the table. The laptop BLANK.,88059c09-088b-5009-bafd-b7e931442077,doesn't break,breaks,doesn't break,breaks,doesn't break,1,3843.5,2019.5,
A1KDWFKTPB9LHM,minimal,The plate is on the floor. Ali bumps the table. The plate BLANK.,746aa902-d880-5b36-add1-a3457a31beb3,doesn't break,breaks,breaks,doesn't break,doesn't break,1,3164.0,3742.5,
A1KDWFKTPB9LHM,minimal,The sauce is on the table. Ali turns on the stove. The sauce gets BLANK.,7ba8e937-510d-512c-ac3a-9877388c0eec,colder,warmer,warmer,colder,colder,1,4278.0,5623.5,
A1KDWFKTPB9LHM,minimal,The dog is North of Ali. Ali turns around. The dog is BLANK Ali.,51f91196-934d-5ef1-b798-f0d70fe6a0c2,North of,South of,South of,North of,North of,1,4075.400000005961,8956.09999999404,
A1KDWFKTPB9LHM,minimal,The plate is on the table. Ali bumps the lamp. The plate BLANK.,aaa1f7f2-1b97-5138-9daa-38fb1bd7bc25,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2405.0999999940395,2781.70000000298,
A1KDWFKTPB9LHM,minimal,The tea is on the table. Ali turns on the stove. The tea gets BLANK.,f4d79629-266b-5267-8ea1-847001b48e5a,colder,warmer,warmer,colder,colder,1,3167.70000000298,2622.800000011921,
A1KDWFKTPB9LHM,minimal,The mug is on the table. Ali bumps the lamp. The mug BLANK.,81e84bb2-9f95-5bbd-bbe3-af94794b6123,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2888.79999999702,2491.70000000298,
A2J2SUYN1P96HB,minimal,The rice is on the table. Ali turns on the stove. The rice gets BLANK.,ff215e3b-d72f-5802-b7c5-e74b4bbbdb7c,colder,warmer,warmer,colder,warmer,0,3225.9000000953674,1538.2999999523165,
A2J2SUYN1P96HB,minimal,The phone is on the floor. Ali bumps the table. The phone BLANK.,a0089e09-ecb1-5910-97f4-de47ef22bfcd,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2595.899999856949,3331.7999999523163,
A2J2SUYN1P96HB,minimal,The stew is on the table. Ali turns on the stove. The stew gets BLANK.,03c79cd5-cadc-5704-b773-cdd109719ae3,colder,warmer,colder,warmer,warmer,0,3545.0,635.2999999523163,
A2J2SUYN1P96HB,minimal,The empty bottle is on the table. Ali fills the sink. The bottle is BLANK.,f20343fe-adbf-5f1f-984e-58ee5b7c2b91,dry,wet,wet,dry,wet,0,2827.5,2057.4000000953674,
A2J2SUYN1P96HB,minimal,The empty pot is on the table. Ali knocks the pot over. The table is BLANK.,3bc3df7d-a91c-5999-8bb6-788efd21d35e,dry,wet,dry,wet,wet,0,3256.700000047684,1558.0,
A2J2SUYN1P96HB,minimal,The pot is on the floor. Ali bumps the table. The pot BLANK.,0318a66a-6207-5568-9d40-200aa1786c0b,doesn't break,breaks,doesn't break,breaks,breaks,0,3824.800000190735,3176.9000000953674,
A2J2SUYN1P96HB,minimal,The lake is North of Ali. Ali turns around. The lake is BLANK Ali.,9c900f5c-ba5e-50dd-ad14-ff2e930698e4,North of,South of,South of,North of,South of,0,1358.2999999523165,1776.0,
A2J2SUYN1P96HB,minimal,The mirror is on the table. Ali bumps the lamp. The mirror BLANK.,cc6308c4-fe93-592d-bd7c-c3c3495dfb04,doesn't break,breaks,breaks,doesn't break,doesn't break,1,4063.799999952316,3121.5,
A2J2SUYN1P96HB,minimal,The empty container is on the table. Ali fills the sink. The container is BLANK.,8e3a22ae-91ba-581e-9943-23bcec0a345d,dry,wet,dry,wet,dry,1,2387.899999856949,1852.7999999523165,
A2J2SUYN1P96HB,minimal,The empty bottle is on the table. Ali knocks the bottle over. The table is BLANK.,f1c8f5cb-5ef5-5bd2-b1ae-37722af5ab13,dry,wet,wet,dry,dry,1,3484.599999904633,2158.700000047684,
A2J2SUYN1P96HB,minimal,The phone is on the table. Ali bumps the lamp. The phone BLANK.,2828fd38-836b-534a-a861-283f930b7d39,doesn't break,breaks,doesn't break,breaks,doesn't break,1,3101.5,988.1000001430511,
A2J2SUYN1P96HB,minimal,The city is North of Ali. Ali turns around. The city is BLANK Ali.,d67a4a6d-bc61-537a-8b65-178cf81511b2,North of,South of,South of,North of,South of,0,1783.3999998569489,2981.5,
A1JKG2JLEUK3LJ,minimal,The porridge is on the table. Ali turns on the stove. The porridge gets BLANK.,2b80b416-13b1-5a5a-9b61-4c40aac5cf9e,colder,warmer,warmer,colder,colder,1,4733.0,2944.0,
A1JKG2JLEUK3LJ,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,breaks,doesn't break,doesn't break,1,3286.0,991.0,
A1JKG2JLEUK3LJ,minimal,The vase is on the floor. Ali bumps the table. The vase BLANK.,b981d9fe-77c9-531c-afc1-fc37c2d11e04,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2591.0,598.0,
A1JKG2JLEUK3LJ,minimal,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,North of,South of,South of,0,4399.0,807.0,
A1JKG2JLEUK3LJ,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,wet,dry,wet,0,5464.0,1919.0,
A1JKG2JLEUK3LJ,minimal,The statue is North of Ali. Ali turns around. The statue is BLANK Ali.,54f3455a-0981-5b04-b253-5891eb7c16e5,North of,South of,North of,South of,North of,1,5999.0,736.0,
A1JKG2JLEUK3LJ,minimal,The empty glass is on the table. Ali fills the sink. The glass is BLANK.,34ea25b7-8077-5b64-bc1b-17e62828dfb0,dry,wet,wet,dry,dry,1,3055.0,839.0,
A1JKG2JLEUK3LJ,minimal,The empty cup is on the table. Ali fills the sink. The cup is BLANK.,01ab1e92-2477-582f-a9a9-917cb2a0983b,dry,wet,wet,dry,dry,1,2510.0,496.0,
A1JKG2JLEUK3LJ,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,wet,dry,dry,1,5791.0,584.0,
A1JKG2JLEUK3LJ,minimal,The vase is on the table. Ali bumps the lamp. The vase BLANK.,2f76e57c-aad0-59fa-99e3-ad747c8c14d1,doesn't break,breaks,doesn't break,breaks,doesn't break,1,5936.0,1135.0,
A1JKG2JLEUK3LJ,minimal,The soup is on the table. Ali turns on the stove. The soup gets BLANK.,43bffc24-3955-522c-a74b-5fd4b204d283,colder,warmer,colder,warmer,colder,1,2431.0,1096.0,
A1JKG2JLEUK3LJ,minimal,The glass is on the table. Ali bumps the lamp. The glass BLANK.,4c8e019f-3f91-5c88-bdea-d68026fd0446,doesn't break,breaks,doesn't break,breaks,doesn't break,1,2166.0,758.0,
A1JKG2JLEUK3LJ,minimal,The empty mug is on the table. Ali knocks the mug over. The table is BLANK.,7f7d49b6-0545-5dd9-9166-80fc48a498e7,dry,wet,wet,dry,dry,1,2656.0,567.0,
A2HM35CWB7IIFM,minimal,The emtpy can is on the table. Ali fills the sink. The can is BLANK.,23582299-2316-5e9e-a72f-ef1038bc4df3,dry,wet,dry,wet,dry,1,11768.199999809263,3863.599999904633,
A2HM35CWB7IIFM,minimal,The ornament is on the table. Ali bumps the lamp. The ornament BLANK.,95cf280f-0045-5691-9286-ca2825f711f3,doesn't break,breaks,doesn't break,breaks,breaks,0,7920.899999856949,3538.300000190735,
A2HM35CWB7IIFM,minimal,The sculpture is on the floor. Ali bumps the table. The sculpture BLANK.,6837d037-fd89-5325-945f-ec953cdaf8fc,doesn't break,breaks,doesn't break,breaks,doesn't break,1,4520.0,1159.5,
A2HM35CWB7IIFM,minimal,The mountain is North of Ali. Ali turns around. The mountain is BLANK Ali.,cbe70172-4bc2-5518-ae97-53e795d58f6a,North of,South of,North of,South of,South of,0,7440.5,1576.2000000476835,
A2HM35CWB7IIFM,minimal,The tablet is on the table. Ali bumps the lamp. The tablet BLANK.,1859f2b1-26a2-5a64-959f-fab9926dbb6d,doesn't break,breaks,doesn't break,breaks,doesn't break,1,5209.099999904633,1370.2000000476835,
A2HM35CWB7IIFM,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,North of,South of,South of,0,3580.599999904633,1136.1000001430511,
A2HM35CWB7IIFM,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,wet,dry,dry,1,5753.900000095367,2820.099999904633,
A2HM35CWB7IIFM,minimal,The empty flask is on the table. Ali fills the sink. The flask is BLANK.,9727b31c-2a14-5db5-9980-0074c623524f,dry,wet,wet,dry,dry,1,6370.899999856949,1861.400000095368,
A2HM35CWB7IIFM,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,warmer,colder,warmer,0,4629.400000095367,3299.300000190735,
A2HM35CWB7IIFM,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,doesn't break,breaks,doesn't break,1,4170.199999809265,955.5,
A2HM35CWB7IIFM,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,warmer,colder,warmer,0,5960.299999952316,1690.2999999523165,
A2HM35CWB7IIFM,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,wet,dry,dry,1,4346.399999856949,2324.399999856949,
A1IFIK8J49WBER,minimal,The rice is on the table. Ali turns on the stove. The rice gets BLANK.,ff215e3b-d72f-5802-b7c5-e74b4bbbdb7c,colder,warmer,warmer,colder,warmer,0,4683.199999988079,1584.5,
A1IFIK8J49WBER,minimal,The empty container is on the table. Ali fills the sink. The container is BLANK.,8e3a22ae-91ba-581e-9943-23bcec0a345d,dry,wet,dry,wet,dry,1,12824.30000001192,6019.09999999404,
A1IFIK8J49WBER,minimal,The stew is on the table. Ali turns on the stove. The stew gets BLANK.,03c79cd5-cadc-5704-b773-cdd109719ae3,colder,warmer,warmer,colder,warmer,0,5504.4000000059605,929.8000000119208,
A1IFIK8J49WBER,minimal,The empty bottle is on the table. Ali knocks the bottle over. The table is BLANK.,f1c8f5cb-5ef5-5bd2-b1ae-37722af5ab13,dry,wet,wet,dry,wet,0,7095.800000011921,2607.5,
A1IFIK8J49WBER,minimal,The pot is on the floor. Ali bumps the table. The pot BLANK.,0318a66a-6207-5568-9d40-200aa1786c0b,doesn't break,breaks,breaks,doesn't break,doesn't break,1,5732.700000017881,1508.7000000178814,
A1IFIK8J49WBER,minimal,The phone is on the table. Ali bumps the lamp. The phone BLANK.,2828fd38-836b-534a-a861-283f930b7d39,doesn't break,breaks,breaks,doesn't break,doesn't break,1,3625.5,1443.0,
A1IFIK8J49WBER,minimal,The mirror is on the table. Ali bumps the lamp. The mirror BLANK.,cc6308c4-fe93-592d-bd7c-c3c3495dfb04,doesn't break,breaks,breaks,doesn't break,doesn't break,1,5021.800000011921,777.4000000059605,
A1IFIK8J49WBER,minimal,The lake is North of Ali. Ali turns around. The lake is BLANK Ali.,9c900f5c-ba5e-50dd-ad14-ff2e930698e4,North of,South of,North of,South of,North of,1,6975.9000000059605,1046.9000000059605,
A1IFIK8J49WBER,minimal,The empty bottle is on the table. Ali fills the sink. The bottle is BLANK.,f20343fe-adbf-5f1f-984e-58ee5b7c2b91,dry,wet,wet,dry,dry,1,7187.100000023842,1046.5999999940395,
A1IFIK8J49WBER,minimal,The city is North of Ali. Ali turns around. The city is BLANK Ali.,d67a4a6d-bc61-537a-8b65-178cf81511b2,North of,South of,South of,North of,North of,1,6130.0,2306.300000011921,
A1IFIK8J49WBER,minimal,The phone is on the floor. Ali bumps the table. The phone BLANK.,a0089e09-ecb1-5910-97f4-de47ef22bfcd,doesn't break,breaks,doesn't break,breaks,doesn't break,1,4608.0,993.3000000119208,
A1IFIK8J49WBER,minimal,The empty pot is on the table. Ali knocks the pot over. The table is BLANK.,3bc3df7d-a91c-5999-8bb6-788efd21d35e,dry,wet,wet,dry,dry,1,4952.0,2031.0999999940395,
A2LTOS0AZ3B28A,minimal,The house is North of Ali. Ali turns around. The house is BLANK Ali.,168b3f9d-5c7e-5e03-948e-a8b96b9e08a7,North of,South of,North of,South of,South of,0,3286.0,679.0,
A2LTOS0AZ3B28A,minimal,The chili is on the table. Ali turns on the stove. The chili gets BLANK.,688b9409-948b-5506-a5bd-8f72bd8f0cdd,colder,warmer,colder,warmer,warmer,0,3862.0,959.0,
A2LTOS0AZ3B28A,minimal,The tablet is on the table. Ali bumps the lamp. The tablet BLANK.,1859f2b1-26a2-5a64-959f-fab9926dbb6d,doesn't break,breaks,doesn't break,breaks,breaks,0,3438.0,959.0,
A2LTOS0AZ3B28A,minimal,The sculpture is on the floor. Ali bumps the table. The sculpture BLANK.,6837d037-fd89-5325-945f-ec953cdaf8fc,doesn't break,breaks,breaks,doesn't break,breaks,0,2390.0,1000.0,
A2LTOS0AZ3B28A,minimal,The gumbo is on the table. Ali turns on the stove. The gumbo gets BLANK.,052dddd5-a2cf-5e97-90ed-7e2d2e91f62e,colder,warmer,colder,warmer,warmer,0,2799.0,560.0,
A2LTOS0AZ3B28A,minimal,The mountain is North of Ali. Ali turns around. The mountain is BLANK Ali.,cbe70172-4bc2-5518-ae97-53e795d58f6a,North of,South of,North of,South of,South of,0,2143.0,711.0,
A2LTOS0AZ3B28A,minimal,The emtpy can is on the table. Ali fills the sink. The can is BLANK.,23582299-2316-5e9e-a72f-ef1038bc4df3,dry,wet,dry,wet,dry,1,2967.0,1247.0,
A2LTOS0AZ3B28A,minimal,The ornament is on the table. Ali bumps the lamp. The ornament BLANK.,95cf280f-0045-5691-9286-ca2825f711f3,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2272.0,632.0,
A2LTOS0AZ3B28A,minimal,The empty pitcher is on the table. Ali knocks the pitcher over. The table is BLANK.,ce777ad4-6e7f-5a27-bd97-42231b86b999,dry,wet,wet,dry,wet,0,3479.0,912.0,
A2LTOS0AZ3B28A,minimal,The empty jar is on the table. Ali knocks the jar over. The table is BLANK.,d0c6d46f-fa2f-5c0a-93d2-5ebf343adfef,dry,wet,wet,dry,dry,1,3183.0,760.0,
A2LTOS0AZ3B28A,minimal,The empty flask is on the table. Ali fills the sink. The flask is BLANK.,9727b31c-2a14-5db5-9980-0074c623524f,dry,wet,wet,dry,wet,0,3191.0,630.0,
A2LTOS0AZ3B28A,minimal,The lamp is on the floor. Ali bumps the table. The lamp BLANK.,730042f0-d8b0-5c6c-8bf7-410416a84eb5,doesn't break,breaks,breaks,doesn't break,doesn't break,1,3488.0,528.0,
A1JZI9YO5DGXJC,minimal,The empty glass is on the table. Ali fills the sink. The glass is BLANK.,34ea25b7-8077-5b64-bc1b-17e62828dfb0,dry,wet,dry,wet,dry,1,7538.199999999255,7189.599999997765,
A1JZI9YO5DGXJC,minimal,The glass is on the table. Ali bumps the lamp. The glass BLANK.,4c8e019f-3f91-5c88-bdea-d68026fd0446,doesn't break,breaks,doesn't break,breaks,doesn't break,1,4992.5,4074.10000000149,
A1JZI9YO5DGXJC,minimal,The painting is North of Ali. Ali turns around. The painting is BLANK Ali.,64e3f33d-f1bb-5469-960d-6b974ada7e0a,North of,South of,North of,South of,North of,1,8636.900000002235,1270.4000000022352,
A1JZI9YO5DGXJC,minimal,The glass is on the floor. Ali bumps the table. The glass BLANK.,2a5f6d9c-8b03-5fe5-8a19-87971947d204,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2260.800000000745,4408.699999999255,
A1JZI9YO5DGXJC,minimal,The empty mug is on the table. Ali knocks the mug over. The table is BLANK.,7f7d49b6-0545-5dd9-9166-80fc48a498e7,dry,wet,dry,wet,wet,0,2316.699999999255,3951.5,
A1JZI9YO5DGXJC,minimal,The porridge is on the table. Ali turns on the stove. The porridge gets BLANK.,2b80b416-13b1-5a5a-9b61-4c40aac5cf9e,colder,warmer,colder,warmer,colder,1,1600.89999999851,4929.800000000745,
A1JZI9YO5DGXJC,minimal,The vase is on the table. Ali bumps the lamp. The vase BLANK.,2f76e57c-aad0-59fa-99e3-ad747c8c14d1,doesn't break,breaks,doesn't break,breaks,doesn't break,1,1737.89999999851,3502.699999999255,
A1JZI9YO5DGXJC,minimal,The statue is North of Ali. Ali turns around. The statue is BLANK Ali.,54f3455a-0981-5b04-b253-5891eb7c16e5,North of,South of,North of,South of,North of,1,1471.7000000029802,2867.5,
A1JZI9YO5DGXJC,minimal,The soup is on the table. Ali turns on the stove. The soup gets BLANK.,43bffc24-3955-522c-a74b-5fd4b204d283,colder,warmer,colder,warmer,colder,1,5372.89999999851,3712.699999999255,
A1JZI9YO5DGXJC,minimal,The empty cup is on the table. Ali fills the sink. The cup is BLANK.,01ab1e92-2477-582f-a9a9-917cb2a0983b,dry,wet,wet,dry,dry,1,1645.0999999977648,5547.0,
A1JZI9YO5DGXJC,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,dry,wet,dry,1,1945.8999999985097,5211.39999999851,
A1JZI9YO5DGXJC,minimal,The vase is on the floor. Ali bumps the table. The vase BLANK.,b981d9fe-77c9-531c-afc1-fc37c2d11e04,doesn't break,breaks,breaks,doesn't break,doesn't break,1,2639.699999999255,3050.300000000745,
A1JZI9YO5DGXJC,minimal,The empty glass is on the table. Ali knocks the glass over. The table is BLANK.,03be173e-02aa-5a79-968a-ce8ea00117d3,dry,wet,dry,wet,dry,1,956.10000000149,4014.400000002235,
A2LM0RPKPK6WYW,minimal,The dog is North of Ali. Ali turns around. The dog is BLANK Ali.,51f91196-934d-5ef1-b798-f0d70fe6a0c2,North of,South of,South of,North of,North of,1,1294.0,719.3999999761581,
